,bids_id,condition,hypnosis_depth,procedure,description,session,CZ_alpha,CZ_beta,CZ_delta,CZ_gamma,CZ_theta,FZ_alpha,FZ_beta,FZ_delta,FZ_gamma,FZ_theta,LC_alpha,LC_beta,LC_delta,LC_gamma,LC_theta,LF_alpha,LF_beta,LF_delta,LF_gamma,LF_theta,LO_alpha,LO_beta,LO_delta,LO_gamma,LO_theta,LP_alpha,LP_beta,LP_delta,LP_gamma,LP_theta,OZ_alpha,OZ_beta,OZ_delta,OZ_gamma,OZ_theta,PZ_alpha,PZ_beta,PZ_delta,PZ_gamma,PZ_theta,RC_alpha,RC_beta,RC_delta,RC_gamma,RC_theta,RF_alpha,RF_beta,RF_delta,RF_gamma,RF_theta,RO_alpha,RO_beta,RO_delta,RO_gamma,RO_theta,RP_alpha,RP_beta,RP_delta,RP_gamma,RP_theta,all_alpha,all_beta,all_delta,all_gamma,all_theta,CZ_alpha-decibel,CZ_beta-decibel,CZ_delta-decibel,CZ_gamma-decibel,CZ_theta-decibel,FZ_alpha-decibel,FZ_beta-decibel,FZ_delta-decibel,FZ_gamma-decibel,FZ_theta-decibel,LC_alpha-decibel,LC_beta-decibel,LC_delta-decibel,LC_gamma-decibel,LC_theta-decibel,LF_alpha-decibel,LF_beta-decibel,LF_delta-decibel,LF_gamma-decibel,LF_theta-decibel,LO_alpha-decibel,LO_beta-decibel,LO_delta-decibel,LO_gamma-decibel,LO_theta-decibel,LP_alpha-decibel,LP_beta-decibel,LP_delta-decibel,LP_gamma-decibel,LP_theta-decibel,OZ_alpha-decibel,OZ_beta-decibel,OZ_delta-decibel,OZ_gamma-decibel,OZ_theta-decibel,PZ_alpha-decibel,PZ_beta-decibel,PZ_delta-decibel,PZ_gamma-decibel,PZ_theta-decibel,RC_alpha-decibel,RC_beta-decibel,RC_delta-decibel,RC_gamma-decibel,RC_theta-decibel,RF_alpha-decibel,RF_beta-decibel,RF_delta-decibel,RF_gamma-decibel,RF_theta-decibel,RO_alpha-decibel,RO_beta-decibel,RO_delta-decibel,RO_gamma-decibel,RO_theta-decibel,RP_alpha-decibel,RP_beta-decibel,RP_delta-decibel,RP_gamma-decibel,RP_theta-decibel,all_alpha-decibel,all_beta-decibel,all_delta-decibel,all_gamma-decibel,all_theta-decibel
361,37,experience1,8.0,confusion,hypnosis,1,2.1609121045580117,0.1621774759353128,2.66508524804351,0.0525909174236182,1.3149606847429962,2.442169547512057,0.2440121369464034,2.81327984592074,0.1631816428787385,1.2976819052968234,2.2168408437680887,0.2100742661582753,2.6516328720095506,0.0767618091867804,1.290080161810375,2.295006331991575,0.2872703795904976,2.8609196057394737,0.2087199161120719,1.3730962152726454,5.874053998224046,0.4901986747123296,3.040814981198133,0.2545956279210457,1.43747075896259,2.966541317839575,0.262656588765137,1.841705908929083,0.1011210430898082,1.0831388186975146,5.60267905742299,0.8864298806305221,3.1823553107207196,0.868006495394844,1.5223464656901289,2.4043654894056172,0.1641801742585286,2.061141027048174,0.0360800700493862,1.1461245723112008,1.7999668729945368,0.1772943383784351,1.7892973057135744,0.0661272723912258,0.9018452231081128,2.061176042292875,0.2934098709517056,2.9445499594889406,0.2313041430429259,1.077674674708777,7.727115026699762,0.6742299005253156,3.1111162410730477,0.5460897565281158,1.408563068083901,5.765194166040583,0.3045896702513131,2.318893805036852,0.1112781716963347,1.1300176490599418,3.2658019185248586,0.3026295926022079,2.4662280200633737,0.1787990568706933,1.1881038866168685,-2.6040510028713584,-0.7911019947947153,0.664585795274192,0.2800125988978266,-0.4827632908528443,-3.339320175401113,-0.6573979915665262,-0.1389776064364696,0.0903519161092276,-0.1438713629980839,-2.4579303942054196,-0.1916305438885359,0.469012609245226,1.5131351581696322,-0.2652236217905965,-3.3624691906560997,0.0004814803305919,-0.5625942134873156,1.625057812911038,-0.1511261939373014,-2.4333414464281446,-0.3660633359607885,-0.1256616807675925,1.3887551214020988,-0.5004079370183661,-3.13257039257914,-0.3470443158004741,-0.0083922413767965,1.6846931740448383,-0.8271930675902439,-1.7832957515302326,2.356089437359799,-0.5428163393879402,5.083981862178405,-0.1779914819372976,-3.1683353878755014,-1.2444979068434208,0.5691157091561081,-0.1208708894058645,-0.7723728066439435,-2.761625556550399,-0.7087358275225455,-0.4612859599421028,1.205696063871926,-0.9813178701226092,-3.1639670754533995,0.5020937138950785,-0.8548333643902026,3.8734590764463945,-0.7971532077941106,-1.934304564666718,1.3567566913392142,0.1444779680332004,5.6704787199132625,-0.5118486008693708,-2.8226659308740665,-0.9372770451409737,0.1364827919355065,1.1613806321702782,-1.136755367221852,-2.7359271111747603,0.060582157968966,-0.1598625546032508,2.7099958498739056,-0.6167503839792516
362,37,induction1,8.0,confusion,hypnosis,1,4.698385498532345,0.1856582567946185,2.3532582621210736,0.051238849024116,1.2908181109821442,5.514752385352462,0.2249888054512653,2.637935115279215,0.1015956745572525,1.025316019416749,3.836935058964633,0.2368051703165896,2.501398872045662,0.0823598252364583,1.168697132046472,5.156075476960854,0.3363847798571832,2.9582163484467325,0.2391792421375245,1.020081534768147,11.406495919894446,0.5754346678498903,3.420523202465439,0.2130856360629568,1.3077920267072418,5.098504449188587,0.344484317624955,1.768526384984166,0.1360793828259343,1.1113033018168148,10.017528991028223,0.5894849082473709,4.567329081252726,0.3345355013911096,1.4659580665553773,4.437555878709674,0.203338265640635,1.9144288360163293,0.0382396198696772,1.2501903060486148,3.4706315851371214,0.2741806720598686,1.7953033663944775,0.1046688982500049,0.9929976921861198,4.251721874323802,0.3816908226765544,3.2008395602100563,0.251957965350827,1.108323781085112,16.063187704452908,0.5501434799310799,3.561214448165921,0.2150611331430884,1.3473732938307492,13.244192813176264,0.4148359630525954,2.356478855986075,0.1125351682532393,1.25618637461015,6.595477843972089,0.3459383206265191,2.557977232615402,0.152175750367416,1.1551712563865462,0.7690644486340119,-0.2038646802547816,0.1241706631083445,0.1668987859438573,-0.5632404718627129,0.1981818814263363,-1.009903175717923,-0.4184658652110897,-1.9676089136633264,-1.16697642439361,-0.0754310512213578,0.3285527087164865,0.2157081631716977,1.8188373021106372,-0.6943708081284683,0.1528845895451667,0.6859363715997944,-0.4173514243753686,2.2166537519775034,-1.441787033180944,0.448801702956132,0.3301755664143826,0.3853637640634133,0.6157874598867608,-0.9110112748677892,-0.7806463818123319,0.8307672460860687,-0.1844796210852024,2.974201074937099,-0.7157082289514136,0.7403528765974272,0.5843724743192098,1.0263200310773757,0.943174236602644,-0.3419110391768925,-0.506901897349735,-0.3155138801584201,0.2484309009488896,0.1315910542147094,-0.3949297727152441,0.089814468667754,1.1846838656896068,-0.4467325873843322,3.2000664982038813,-0.563155571058644,-0.0194694594088815,1.6444636897318787,-0.4923835773999485,4.244905884772805,-0.675363459557417,1.2438390056894093,0.4734363082388029,0.7312968546503242,1.623457715545726,-0.7047322228984285,0.7894496315013129,0.4043352405289084,0.2063096615709412,1.2101634624003168,-0.677066847788609,0.3166371481448493,0.6414549537689709,-0.0012280844128298,2.009798132425118,-0.7388308097577863
363,37,baseline2,4.0,relaxation,control,2,6.880108518043499,0.2405983373191317,3.1589013550585694,0.0548177061958984,2.123872524326647,8.705955037271814,0.3461867039589805,4.451350711708792,0.1985125289189725,2.294214856308132,5.887114361153056,0.3590679233339681,4.986225235651037,0.2399448887320893,2.436360571086688,8.127793293405581,0.5768789665610978,8.947251396285496,0.4186659402781675,2.841191220874465,24.360096463359326,0.7382218163300412,7.298838768750173,0.2016787443318419,3.576194476327146,9.445540901595145,0.3851827914270341,3.5602972204863836,0.130719918785007,2.5943211329801596,18.073096516701543,0.7253600444912339,7.582621639947112,0.3627588119045794,3.60211646784781,9.242644795465807,0.2624911121507919,2.666351678405693,0.0431728086499535,3.13817208465367,5.198766511405852,0.4204295906727202,3.907374685888655,0.2945064175251649,1.888628041456788,7.601982800781139,0.4550034173254135,12.915128488686095,0.2598843314675174,2.79624616198593,24.65122320303303,0.6655917773998155,7.645034154061541,0.1756803805813518,4.317975256475575,17.421471664986466,0.5180354933216964,4.717688978728705,0.1441374413447551,3.6639127125627056,10.524581573029756,0.4620224617746253,5.995364675994363,0.2277503813094739,2.8104844168698047,2.425530857631287,0.9219188534448932,1.4028353830923097,0.4601137181921046,1.59939349281197,2.1810859080154614,0.8615915639753098,1.8538111708108715,0.941518124336227,2.330787025003076,1.7837491851069558,2.1364070045997323,3.2115975902028993,6.462798169107472,2.496025033622473,2.12941842901256,3.0284200432213595,4.389245648638919,4.648095209269513,3.0068687457911523,3.744069245510104,1.4120840918741069,3.676976058793627,0.3768469946541302,3.457813153158895,1.8971939216200724,1.3157414500678186,2.8542674959796415,2.799695459483104,2.966203057843316,3.30307247576971,1.4851818584909466,3.2278908492602483,1.2949318199356554,3.5624509933678468,2.6796223839770335,0.7934409997639591,1.687212930134848,0.6585584204106851,3.6020765051486876,1.8447324472867592,3.0412482489395103,2.930739546033209,7.692837598763759,2.2288263733339164,2.5041508927188403,2.4074930947670055,5.56596467464675,4.379425923645641,3.3437240314834895,3.1039064028850163,1.3007560869389607,4.049109887417188,0.7450710540720564,4.353189920659247,1.980043073295235,1.3691664130049048,3.2209672477234648,2.2850489006064834,3.971843554386936,2.34622287608002,1.8980991240908336,3.697961216304776,3.760934740982108,3.1225172664913856
364,37,experience2,4.0,relaxation,control,2,2.183468454045452,0.1906621815958933,4.642301554577975,0.0532439787202829,2.0140228317794393,2.338428006675247,0.2308284431684175,3.358134046479935,0.1368674790861939,1.5360170324849218,2.0760292960061895,0.2147439265620342,3.301738731379389,0.0566788122523398,1.657160018027211,2.1411166315469012,0.2730127141679467,3.6838960714973608,0.149089948596344,1.613476761922928,5.078595824509115,0.5057551562497564,4.525329911909071,0.2616777972126572,1.7568761256573264,3.2403696527691355,0.2336582820685043,2.416949015783311,0.0735391769419275,1.5106410762891869,4.5750492009160375,0.7117822446876826,6.498298784560436,0.5713556319370771,1.985572646468664,2.9366646077584178,0.177616967172193,2.5538465217439503,0.0345748660156399,1.8068877672565076,1.9938054566131989,0.1979076549317023,2.6968507159025337,0.0708318418325538,1.3113969685349796,2.1384489465766174,0.2614091549589233,4.014398230901907,0.1377089926176443,1.4984906452666986,6.454457322673858,0.4919198901786076,4.163804639826341,0.2443887242718726,1.842636515681573,4.7158196095478955,0.2790922114449463,2.8131097341091715,0.0738940801999968,1.56077179934696,3.045508098636925,0.2796256109756403,3.4035207209569593,0.1244897811144385,1.594055470628947,-2.558952807581491,-0.0883617842930704,3.07480822104111,0.3336101414114694,1.368752922008568,-3.527838252708918,-0.898619049888012,0.6298733224541593,-0.6733584137810738,0.5884064626622489,-2.742940760545139,-0.0961501964916067,1.4213057093974584,0.1958905451513715,0.822253875089558,-3.663904822141191,-0.2205982767139858,0.5354229428397161,0.1639025475597293,0.5494912538784149,-3.065284279053529,-0.2303814720422963,1.6009408191923598,1.5079144600964869,0.3710132847788117,-2.7491288461094427,-0.8551155187829238,1.1720798366961418,0.3014654147405053,0.6175786196530453,-2.663295513981339,1.4031170687453596,2.557693748081846,3.2678172379517747,0.9757312980177346,-2.299796753603786,-0.9028605280251584,1.499986568551165,-0.3059395518455403,1.2046207335894223,-2.3174428774228204,-0.2310585730683811,1.3204580278374038,1.504175318903549,0.6447037913947042,-3.0041290706911212,0.000554442027024,0.491181888522135,1.6212479717372332,0.6345103822755931,-2.715881001540737,-0.0123795634648047,1.4102190358300106,2.1786500615046123,0.6547851608344075,-3.695233475497872,-1.3169515833850485,0.9755409234960696,-0.616622707505087,0.2657864620931178,-3.0392279223051872,-0.2827623137665966,1.2390891582995494,1.137680646754205,0.6597397511048655
365,37,induction2,4.0,relaxation,control,2,4.08535774500485,0.2185344650796024,2.663987751143364,0.0754751951301007,1.2657709838964353,4.753272916763127,0.4480529766930015,2.650400783022324,0.3445680491214848,1.0430232156930332,3.5220729964078172,0.3620052487343291,2.3680797617007547,0.2487262853952603,1.03556550763564,4.509834910567758,0.916135433026844,2.570655095805937,0.823395111367718,0.9490093385828896,10.278353641732608,0.5664787970767214,4.282135424013275,0.2227130186630264,1.5518361341796472,4.706404990442778,0.3952330824686668,1.878842173675248,0.2194883004107919,1.115599285413288,9.297465432007066,0.5670598353964487,4.829627477398713,0.2955367048342178,1.5463154837189372,4.363553703749625,0.2111923854894779,2.074735727722801,0.0471342799318591,1.27395800991739,3.1065146789700817,0.4142132148008884,1.821149964921278,0.3179367395655904,0.8857884208853565,3.6971590238412944,0.8194932189792228,5.063274310942361,0.7232867618749952,1.045975079756906,13.85751094808236,0.5649570270027652,4.18763824550519,0.2049790746149143,1.465582017598817,12.049052104204392,0.5076708113116575,2.5122246110800477,0.2505688625735272,1.2935756555811906,5.94531256093581,0.5187080978847932,2.818467137307342,0.3552667033761941,1.1307618357875444,0.1618789012969017,0.5041920287819579,0.6627969781405199,1.848947574505104,-0.648339615493569,-0.4471507834810637,1.9817813950278944,-0.3979914443526979,3.3363889441632892,-1.0926141013717796,-0.4472920118976162,2.17178957930777,-0.0221580714567153,6.618899977544416,-1.2196148247779206,-0.428701630195718,5.03716980288354,-1.0272126392097505,7.585501739402275,-1.7554310341927533,-0.0034852303198675,0.2620519278393942,1.3610423357091008,0.8077017514950029,-0.1679395262688956,-1.1281814492103877,1.427605583155497,0.0783079443794889,5.050391521747827,-0.698952001755373,0.4163925201833933,0.4159344397351248,1.2688333266418397,0.4048663788247069,-0.1101454686363894,-0.5799369922059725,-0.1509224724845097,0.5976664861735799,1.0398241577888143,-0.3131399059669775,-0.3915365788446365,2.976555001902298,-0.3846539417376533,8.025297132739922,-1.059337974188523,-0.6264366237886492,4.962800153033072,1.4992919288891642,8.824730122595483,-0.926816602262818,0.6023739666148487,0.5888307539223661,1.4350071632773052,1.4149336997429884,-0.3395102962937386,0.3787235084749198,1.2813931897745476,0.4842588471869788,4.6865518320928174,-0.5496892946081857,-0.1340785937453006,2.4006985069019464,0.419934922650782,5.6918886739874495,-0.8315831273722125
366,37,experience3,0.0,whitenoise,control,3,2.610874255823355,0.2046990580720238,3.2227615524973485,0.0747953066712686,1.4785747466820294,2.400895828721408,0.2505234008631565,2.573813538674541,0.1765675599778839,1.1593215187193249,2.4569326779249203,0.4575104001576851,3.5248508366385187,0.494332350123318,1.2436506188918852,2.3525208803022455,0.799774148606181,4.315498088044923,0.7726413344716331,1.180485098024212,6.815963929259666,0.5402005256264412,6.784766882948217,0.2551693145770982,1.8027658792490544,3.556252823045848,0.3661401762364577,3.627572357334731,0.2572211658675338,1.4407580316672135,6.490833427955513,0.5956635011159944,17.11351962656568,0.386857764130796,2.2049615367943565,3.1601320602760667,0.1826632998707323,2.3223029740052477,0.0450623304617923,1.7648391096294247,1.9347280221810133,0.4111300987229272,4.255682050632745,0.4853080110720736,1.030203468737917,2.249202867557112,0.4217004409792642,4.185940754979198,0.4515112490646698,1.147157646289242,9.487705875207135,0.4868164762269886,5.31162031475965,0.1965609623480062,1.7705123864569117,6.209379769333887,0.3623713865397708,3.2253438486800903,0.198915394676087,1.41069650494362,3.6717953159558463,0.4425063167620012,4.558724828243868,0.3769827213262176,1.360267321958989,-1.782562465724098,0.2201510781923161,1.4897564804679462,1.8096486013533308,0.0265418700907815,-3.413345119928138,-0.5430292882268617,-0.5253361460778336,0.4327480586409393,-0.6335148814578417,-2.011342972459815,3.1886506141852635,1.7052861004296886,9.601873463286651,-0.4244066878284513,-3.254973203821308,4.447246619413761,1.2226585325131225,7.309198278998849,-0.8075308038875306,-1.7874479573629998,0.0557653606218337,3.359787660583919,1.3985301778438952,0.4829951690014979,-2.3451481231188325,1.095546550706004,2.9355657821633514,5.739344789425033,0.4118762169707253,-1.1442485618505884,0.6296554629819298,6.763090362181913,1.5742652860641613,1.4308836657372836,-1.9812879262886016,-0.7811920391757781,1.0872274124122896,0.8445918712529874,1.1023601502367342,-2.4480714604645755,2.944108224760001,3.30158069631689,9.862064573901876,-0.4034078842928466,-2.7848316489121743,2.0773870618156423,0.6729081360108466,6.7783107077207205,-0.5257989364056215,-1.042866208867494,-0.057670709914646,2.4675858201729852,1.2328111156288344,0.4813781213870811,-2.500323092079981,-0.1828897752248082,1.5694343971493652,3.683964774606381,-0.173271728778019,-2.2270408746844907,1.7106629721043165,2.508238951546531,5.949558064917653,-0.0290518995939663
367,37,induction3,0.0,whitenoise,control,3,5.100220507714824,0.2209088528931107,3.0383511048080707,0.0586635189247529,1.8070395580491845,6.32067871793399,0.2681075508594737,3.2369984164198073,0.1448045569578641,1.6521000654382243,4.6613826749391185,0.3385588038956819,3.937372279212435,0.2554820547921906,1.7956399655213824,6.078040399345122,0.3947478882119436,5.043459723058302,0.2552847890618596,1.8478401123385904,15.406501465487164,0.7011314575059181,4.824386274250008,0.272940584806056,2.5479028819726097,6.562076117109574,0.3764641194521843,2.3934648369983917,0.1404552714482533,1.8405600850104225,12.66239507683808,0.8899336318268525,5.551339001216237,0.6109401623368115,2.501052114511945,6.173923827233663,0.2391420874771417,2.2427274630371516,0.0434357869786373,2.043117147572156,3.647580215027935,0.3146304988508768,3.0725439998554145,0.1633026883859964,1.5422912734248144,5.1735367750234555,0.325646165848447,5.624450580482715,0.169139123498896,1.822771043289743,17.87761846889824,0.6757351441321123,5.043986756770266,0.3230608097395269,2.3535072182885006,13.882175720148409,0.457222029184886,3.060578646813001,0.1214026213710971,2.0868183929419755,7.671583369632662,0.405214368713113,3.80957994664034,0.2019353607924376,1.9027479781602796,1.1254675066581117,0.5511238408354586,1.2338543266122883,0.7545862348172818,0.8977856245765139,0.7905588649444155,-0.2484218202546344,0.4703179132514776,-0.4285388039182294,0.904809631708318,0.7698720383755244,1.8809820218208555,2.1859434599137586,6.735287142614084,1.1708020381401667,0.8673277523756582,1.3807711511274618,1.8996348163015284,2.499668282378422,1.138508009283541,1.7543195041315869,1.188209865738486,1.8788590887296408,1.6909268848075811,1.985430573091321,0.3153382289304574,1.216308590138908,1.1296754590371876,3.1116581999878576,1.4754657195374818,1.75790539423474,2.3732217616075104,1.873674479770699,3.5587388712406636,1.9781008974285896,0.927272423644709,0.3888551292364752,0.9358036407923436,0.6849323356498189,1.7382416443869886,0.305777833943182,1.7823236881208544,1.886870068695714,5.131823314433504,1.3490260500959437,0.8327574710684615,0.9548062018291148,1.9557784145023192,2.5140657155610597,1.485291228609384,1.7086183092816896,1.3664416719371673,2.2430549642724884,3.3906811909232033,1.7175437736240866,0.9937700581389208,0.8268427150051139,1.3417096276423024,1.5395614593605842,1.5272389264091828,0.9730245807560038,1.3283165943568065,1.7285760882664931,3.2384673601414136,1.428518141579616
368,37,experience4,9.0,embedded,hypnosis,4,1.4751129450776932,0.3268580267446747,32.383087653274785,0.0594663151772273,9.251214810073444,1.2559821759465737,0.2956410272397685,18.76694516458378,0.0893875445308253,3.7159324557787743,1.108575285618098,0.2915058663893664,15.124793201038658,0.080226539740801,3.8085619531129047,1.3187210114012686,0.3490637685034729,20.077754394625725,0.1191489978997039,3.331307629852674,1.722019764075359,0.4207477013749878,20.246961972696525,0.232400718343669,4.117709640322651,1.1108565317533534,0.2529014954087131,10.40159561337446,0.0636327053170933,2.6110716985012403,2.16236551495165,0.6949740336648764,28.359349912619344,0.6176178331151405,5.1950832203776525,1.3299600099754767,0.2262919074691343,14.235666653586504,0.0394921816766443,4.130985608536328,0.9675811613217646,0.2605538689485048,13.195343077054364,0.0927442188801413,3.2850556150449237,1.1299939169571114,0.3436462585051722,22.870982877992375,0.1654983333071761,3.136599317595162,2.033663121904955,0.391456650350486,16.115902875620755,0.2123248645687742,4.7906387277610465,1.340947130751306,0.245430936304815,10.414944787645087,0.0702599886913615,3.0213522958428976,1.281342860079325,0.3151984250143122,16.480017814841965,0.1277506729160729,3.6528769531715817,-4.262169282890824,2.252584180942179,11.510657295475454,0.8136154127875841,7.990096678609518,-6.227243528406788,0.1761347516332421,8.102828894123107,-2.5235910218622166,4.425124260234938,-5.4676236156582405,1.2311138960382522,8.030773119670727,1.704863748219907,4.436219654616124,-5.768778812426234,0.8466207280905422,7.899500620463655,-0.809677161784208,3.698011500227395,-7.762339475139811,-1.0295671434641207,8.108037028636758,0.9926203685276248,4.070159064186527,-7.398494678152204,-0.5114133383458892,7.510404599118218,-0.3269183594544245,2.9941536987271036,-5.91796213618845,1.2993313482483018,8.956659701630386,3.605950384925535,5.15279857449103,-5.739954420271786,0.1489852025552522,8.961816727829756,0.271566652466646,4.795845776504578,-5.457396638605019,0.963290763135518,8.216095823226269,2.674758448442276,4.632789301745817,-5.774356878475757,1.188462708486739,8.047825650358519,2.4195612032728775,3.842560457733199,-7.731688204365739,-1.0044866385244262,7.287862001833346,1.5678469755437447,4.804322637453964,-9.156688762239966,-1.8751357105865056,6.660243908255779,-0.8356384279984468,3.1344060460808834,-6.799171976931049,0.2373086133123223,8.089381936874673,1.2499755776102006,4.261055883090947
369,37,induction4,9.0,embedded,hypnosis,4,2.3621757126677183,0.2149455016067243,4.632642048691468,0.0545538071952602,1.9480482407666948,2.9823551850140135,0.2425797669989765,3.9150217006546137,0.1200786798942777,1.4224859502742886,2.132589952000815,0.2536311008368073,4.290020022006726,0.0811036369791017,1.587681068976084,2.8754821661151526,0.4048063723228208,4.726656831234673,0.2277356978982128,1.4945052289362988,6.870057405954845,0.6273755642341299,6.717585617491739,0.4203799143402092,2.341013768934016,3.4130941354574422,0.2880793173383855,3.723313930527689,0.1182450133813999,1.515637230804426,5.454646138454625,0.8885296531862134,8.777001966429117,0.8986950761227626,2.4438520439782025,3.072827965655742,0.1881314455406794,2.965899855764007,0.0360789908220043,1.6298967063851693,1.9220649836968051,0.239027751544691,3.4322599605255717,0.0854710960726847,1.3365229230630349,2.676372206097314,0.393544202580364,7.904071679540833,0.241159919554546,1.512557121096641,7.13691749874438,0.4436466620305013,5.95900612435523,0.198246132710086,2.240111337318665,5.94052193009877,0.2804604853790406,3.6523369055635415,0.0667482282790699,1.7846095779076077,3.5401736876270653,0.3399761321156346,4.759283056260399,0.1750996101878345,1.6549587481666517,-2.2173000264918983,0.4322762417464219,3.065762189495075,0.4391557742776228,1.2241061000528075,-2.4714846436494184,-0.6829665288140063,1.2962347804530907,-1.241702048207486,0.2549260038085634,-2.626201952094732,0.6266659716876859,2.5584718573406917,1.7520864379197008,0.6362420731292531,-2.3832012874619295,1.490046401772588,1.6178899714636117,2.0037300198485894,0.2168384939950414,-1.753117131486988,0.7054913290864704,3.3165704602625965,3.566665280982918,1.6176415532282815,-2.523591742244122,0.0541934804314365,3.048701495911061,2.3641061134900383,0.6319183735541998,-1.8995873863779025,2.366364827217666,3.8631589461963927,5.2348757338543805,1.8776225775949056,-2.102957778993698,-0.6530911048356245,2.149603457899161,-0.1210007975535063,0.7569097781303924,-2.47659001197232,0.588798761834795,2.3676907005741015,2.320082703770595,0.7271261559366167,-2.029652823015624,1.777281700723421,3.4334860634764084,4.054676261885447,0.6750878672466314,-2.2793715728246013,-0.4609512116362708,2.96705390555951,1.2698856587687717,1.5030844676165032,-2.692559281065755,-1.295711939394721,2.1093825054338,-1.058321757909198,0.8478245625177863,-2.3855798109005377,0.565952512411684,2.6952205189491707,2.6191954058280515,0.8225771795635239
370,38,baseline1,9.0,whitenoise,hypnosis,1,1.4557192843049014,0.1393499336585288,1.4596253504396757,0.0251147957427951,1.0632383507971983,2.580736231597523,0.1541069137225358,1.9079439103332856,0.0506925309887321,1.0289093231385102,1.5366087997386682,0.1055617972960533,0.8257232398835546,0.0301139220512814,0.5153395966862845,2.4930301929670375,0.2020093367205901,1.5243586021042452,0.124334826394763,0.7538412016042003,7.328982141508016,0.4528588593139236,1.9481730110127664,0.0529745477530506,1.1605064634231064,1.9603660069456073,0.1733987623096239,1.063784422855516,0.0432325205910643,0.6188103729508855,4.94795635688054,0.4103641024538578,1.9042602069345247,0.0788780436122073,1.2235522602883748,2.301240253763992,0.1637461094625161,1.9228816683307768,0.0236111116661882,0.8080598569192409,1.1693738715355464,0.1980233377969779,1.0446771009727842,0.1511450006511284,0.6015846158469765,2.063850404411573,0.1489486535908963,1.7791352799254068,0.0549755367128232,0.909366942510694,9.53868022278896,0.4432872056142433,1.913270219243944,0.0890419444606142,1.2722566938908455,7.729991252374824,0.3858631122881757,1.4347748079980134,0.1219012550066287,0.9755250209667918,3.294150673115741,0.227128322285976,1.3822668211470406,0.0801141711772934,0.8071214714649086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
